"","zipcode","Date","PROPERTY.TYPE","ADDRESS","CITY","ZIP","ZIP.OR.POSTAL.CODE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","LATITUDE","LONGITUDE","Age","Num_Landfill","hospital_bed","School_Rank"
"1583",90027,"7/7/2017","Single Family Residential","1312 N Harvard Blvd","Los Angeles","CA",90027,774000,2,2,1132,3749,1920,1042,34.0955178,-118.3041618,100,1,1160,8
"1584",90027,"12/4/2018","Single Family Residential","1755 N New Hampshire Ave","Los Angeles","CA",90027,660300,1,1,480,1760,1920,527,34.1034034,-118.2935792,100,1,1160,8
"1585",90027,"12/4/2018","Single Family Residential","1755 N New Hampshire Ave","Los Angeles","CA",90027,660300,1,1,480,1760,1920,527,34.1034034,-118.2935792,100,1,1160,8
"1586",90027,"12/4/2018","Single Family Residential","1755 N New Hampshire Ave","Los Angeles","CA",90027,660300,1,1,480,1760,1920,527,34.1034034,-118.2935792,100,1,1160,8
"1587",90027,"1/15/2020","Single Family Residential","3783 Effingham Pl","Los Angeles","CA",90027,2322800,3,1.75,2253,7639,1930,120,34.1170404,-118.2760691,90,1,1160,8
"1588",90027,"1/15/2020","Single Family Residential","3783 Effingham Pl","Los Angeles","CA",90027,2322800,3,1.75,2253,7639,1930,120,34.1170404,-118.2760691,90,1,1160,8
"1589",90027,"1/15/2020","Single Family Residential","3783 Effingham Pl","Los Angeles","CA",90027,2322800,3,1.75,2253,7639,1930,120,34.1170404,-118.2760691,90,1,1160,8
"1590",90027,"3/17/2020","Single Family Residential","3427 Griffith Park Blvd","Los Angeles","CA",90027,1480000,3,3,2033,7408,1938,58,34.1146208,-118.2771693,82,1,1160,8
"1591",90027,"3/17/2020","Single Family Residential","3427 Griffith Park Blvd","Los Angeles","CA",90027,1480000,3,3,2033,7408,1938,58,34.1146208,-118.2771693,82,1,1160,8
"1592",90027,"3/17/2020","Single Family Residential","3427 Griffith Park Blvd","Los Angeles","CA",90027,1480000,3,3,2033,7408,1938,58,34.1146208,-118.2771693,82,1,1160,8
"1593",90027,"3/20/2020","Single Family Residential","3750 Arbolada Rd","Los Angeles","CA",90027,1300000,2,3.25,2357,11954,1962,55,34.1143739,-118.2741547,58,1,1160,8
"1594",90027,"3/20/2020","Single Family Residential","3750 Arbolada Rd","Los Angeles","CA",90027,1300000,2,3.25,2357,11954,1962,55,34.1143739,-118.2741547,58,1,1160,8
"1595",90027,"3/20/2020","Single Family Residential","3750 Arbolada Rd","Los Angeles","CA",90027,1300000,2,3.25,2357,11954,1962,55,34.1143739,-118.2741547,58,1,1160,8
"1596",90027,"11/7/2019","Single Family Residential","3143 Waverly Dr","Los Angeles","CA",90027,1397200,3,3,1884,7363,1925,189,34.1126443,-118.2699127,95,1,1160,8
"1597",90027,"11/7/2019","Single Family Residential","3143 Waverly Dr","Los Angeles","CA",90027,1397200,3,3,1884,7363,1925,189,34.1126443,-118.2699127,95,1,1160,8
"1598",90027,"11/7/2019","Single Family Residential","3143 Waverly Dr","Los Angeles","CA",90027,1397200,3,3,1884,7363,1925,189,34.1126443,-118.2699127,95,1,1160,8
"1599",90027,"9/26/2017","Single Family Residential","3834 Clayton Ave","Los Angeles","CA",90027,1226100,2,1,884,3901,1925,961,34.0992223,-118.2768496,95,1,1160,8
"1600",90027,"9/26/2017","Single Family Residential","3834 Clayton Ave","Los Angeles","CA",90027,1226100,2,1,884,3901,1925,961,34.0992223,-118.2768496,95,1,1160,8
"1601",90027,"9/26/2017","Single Family Residential","3834 Clayton Ave","Los Angeles","CA",90027,1226100,2,1,884,3901,1925,961,34.0992223,-118.2768496,95,1,1160,8
"1602",90027,"10/6/2017","Single Family Residential","3821 Aloha St","Los Angeles","CA",90027,1227200,2,1,1106,4999,1939,951,34.1066369,-118.275308,81,1,1160,8
"1603",90027,"10/6/2017","Single Family Residential","3821 Aloha St","Los Angeles","CA",90027,1227200,2,1,1106,4999,1939,951,34.1066369,-118.275308,81,1,1160,8
"1604",90027,"10/6/2017","Single Family Residential","3821 Aloha St","Los Angeles","CA",90027,1227200,2,1,1106,4999,1939,951,34.1066369,-118.275308,81,1,1160,8
"1605",90027,"11/17/2017","Single Family Residential","1732 Deloz Ave","Los Angeles","CA",90027,1241300,3,2,1309,3317,1940,909,34.101621,-118.2772949,80,1,1160,8
"1606",90027,"11/17/2017","Single Family Residential","1732 Deloz Ave","Los Angeles","CA",90027,1241300,3,2,1309,3317,1940,909,34.101621,-118.2772949,80,1,1160,8
"1607",90027,"11/17/2017","Single Family Residential","1732 Deloz Ave","Los Angeles","CA",90027,1241300,3,2,1309,3317,1940,909,34.101621,-118.2772949,80,1,1160,8
"1608",90027,"4/23/2019","Single Family Residential","1606 Myra Ave","Los Angeles","CA",90027,1186500,2,2,892,3431,1916,387,34.1003167,-118.2801953,104,1,1160,8
"1609",90027,"4/23/2019","Single Family Residential","1606 Myra Ave","Los Angeles","CA",90027,1186500,2,2,892,3431,1916,387,34.1003167,-118.2801953,104,1,1160,8
"1610",90027,"4/23/2019","Single Family Residential","1606 Myra Ave","Los Angeles","CA",90027,1186500,2,2,892,3431,1916,387,34.1003167,-118.2801953,104,1,1160,8
"1611",90027,"12/13/2017","Single Family Residential","3986 Clayton Ave","Los Angeles","CA",90027,1996900,3,1.5,2196,5684,1963,883,34.0999952,-118.2779697,57,1,1160,8
"1612",90027,"12/13/2017","Single Family Residential","3986 Clayton Ave","Los Angeles","CA",90027,1996900,3,1.5,2196,5684,1963,883,34.0999952,-118.2779697,57,1,1160,8
"1613",90027,"12/13/2017","Single Family Residential","3986 Clayton Ave","Los Angeles","CA",90027,1996900,3,1.5,2196,5684,1963,883,34.0999952,-118.2779697,57,1,1160,8
"1614",90027,"7/3/2017","Single Family Residential","1763 N New Hampshire Ave","Los Angeles","CA",90027,1206800,3,3.5,1757,1518,2017,1046,34.103548,-118.293669,3,1,1160,8
"1615",90027,"7/3/2017","Single Family Residential","1763 N New Hampshire Ave","Los Angeles","CA",90027,1206800,3,3.5,1757,1518,2017,1046,34.103548,-118.293669,3,1,1160,8
"1616",90027,"7/3/2017","Single Family Residential","1763 N New Hampshire Ave","Los Angeles","CA",90027,1206800,3,3.5,1757,1518,2017,1046,34.103548,-118.293669,3,1,1160,8
"1617",90027,"4/5/2018","Single Family Residential","1759 N New Hampshire Ave","Los Angeles","CA",90027,1205600,3,3.5,1757,9273,2017,770,34.1035131,-118.2936741,3,1,1160,8
"1618",90027,"4/5/2018","Single Family Residential","1759 N New Hampshire Ave","Los Angeles","CA",90027,1205600,3,3.5,1757,9273,2017,770,34.1035131,-118.2936741,3,1,1160,8
"1619",90027,"4/5/2018","Single Family Residential","1759 N New Hampshire Ave","Los Angeles","CA",90027,1205600,3,3.5,1757,9273,2017,770,34.1035131,-118.2936741,3,1,1160,8
"1620",90027,"5/15/2018","Single Family Residential","1606 N Hoover St","Los Angeles","CA",90027,1454200,3,2,1656,5625,1935,730,34.100271,-118.2837009,85,1,1160,8
"1621",90027,"5/15/2018","Single Family Residential","1606 N Hoover St","Los Angeles","CA",90027,1454200,3,2,1656,5625,1935,730,34.100271,-118.2837009,85,1,1160,8
"1622",90027,"5/15/2018","Single Family Residential","1606 N Hoover St","Los Angeles","CA",90027,1454200,3,2,1656,5625,1935,730,34.100271,-118.2837009,85,1,1160,8
"1623",90027,"12/1/2017","Single Family Residential","1940 Talmadge St","Los Feliz","CA",90027,1052400,2,2,1569,6452,1937,895,34.1066071,-118.2828331,83,1,1160,8
"1624",90027,"12/1/2017","Single Family Residential","1940 Talmadge St","Los Feliz","CA",90027,1052400,2,2,1569,6452,1937,895,34.1066071,-118.2828331,83,1,1160,8
"1625",90027,"12/1/2017","Single Family Residential","1940 Talmadge St","Los Feliz","CA",90027,1052400,2,2,1569,6452,1937,895,34.1066071,-118.2828331,83,1,1160,8
"1626",90027,"3/8/2019","Single Family Residential","4206 Hazel Kirk Dr","Los Angeles","CA",90027,1192200,2,1.25,1233,5002,1936,433,34.1080351,-118.2819196,84,1,1160,8
"1627",90027,"3/8/2019","Single Family Residential","4206 Hazel Kirk Dr","Los Angeles","CA",90027,1192200,2,1.25,1233,5002,1936,433,34.1080351,-118.2819196,84,1,1160,8
"1628",90027,"3/8/2019","Single Family Residential","4206 Hazel Kirk Dr","Los Angeles","CA",90027,1192200,2,1.25,1233,5002,1936,433,34.1080351,-118.2819196,84,1,1160,8
"1629",90027,"8/22/2019","Single Family Residential","4202 Los Nietos Dr","Los Angeles","CA",90027,1439500,3,2,1763,5542,1928,266,34.1089517,-118.2809936,92,1,1160,8
"1630",90027,"8/22/2019","Single Family Residential","4202 Los Nietos Dr","Los Angeles","CA",90027,1439500,3,2,1763,5542,1928,266,34.1089517,-118.2809936,92,1,1160,8
"1631",90027,"8/22/2019","Single Family Residential","4202 Los Nietos Dr","Los Angeles","CA",90027,1439500,3,2,1763,5542,1928,266,34.1089517,-118.2809936,92,1,1160,8
"1632",90027,"11/21/2017","Single Family Residential","3826 Sunset Dr","Los Angeles","CA",90027,1252100,3,2.5,1860,4042,1923,905,34.0973996,-118.2769409,97,1,1160,8
"1633",90027,"11/21/2017","Single Family Residential","3826 Sunset Dr","Los Angeles","CA",90027,1252100,3,2.5,1860,4042,1923,905,34.0973996,-118.2769409,97,1,1160,8
"1634",90027,"11/21/2017","Single Family Residential","3826 Sunset Dr","Los Angeles","CA",90027,1252100,3,2.5,1860,4042,1923,905,34.0973996,-118.2769409,97,1,1160,8
"1635",90027,"4/12/2018","Single Family Residential","1929 N Serrano Ave","Los Angeles","CA",90027,2647000,3,3.5,3630,8218,1923,763,34.1062604,-118.3074513,97,1,1160,8
"1636",90027,"4/12/2018","Single Family Residential","1929 N Serrano Ave","Los Angeles","CA",90027,2647000,3,3.5,3630,8218,1923,763,34.1062604,-118.3074513,97,1,1160,8
"1637",90027,"4/12/2018","Single Family Residential","1929 N Serrano Ave","Los Angeles","CA",90027,2647000,3,3.5,3630,8218,1923,763,34.1062604,-118.3074513,97,1,1160,8
"1638",90027,"9/28/2017","Single Family Residential","2211 Ben Lomond Dr","Los Angeles","CA",90027,1204300,3,2,1270,7222,1949,959,34.1095849,-118.2819995,71,1,1160,8
"1639",90027,"9/28/2017","Single Family Residential","2211 Ben Lomond Dr","Los Angeles","CA",90027,1204300,3,2,1270,7222,1949,959,34.1095849,-118.2819995,71,1,1160,8
"1640",90027,"9/28/2017","Single Family Residential","2211 Ben Lomond Dr","Los Angeles","CA",90027,1204300,3,2,1270,7222,1949,959,34.1095849,-118.2819995,71,1,1160,8
"1641",90027,"12/31/2019","Single Family Residential","3343-1/2 Rowena Ave","Los Angeles","CA",90027,1184000,2,2.5,1538,1658,2011,135,34.111152,-118.278426,9,1,1160,8
"1642",90027,"12/31/2019","Single Family Residential","3343-1/2 Rowena Ave","Los Angeles","CA",90027,1184000,2,2.5,1538,1658,2011,135,34.111152,-118.278426,9,1,1160,8
"1643",90027,"12/31/2019","Single Family Residential","3343-1/2 Rowena Ave","Los Angeles","CA",90027,1184000,2,2.5,1538,1658,2011,135,34.111152,-118.278426,9,1,1160,8
"1644",90027,"5/26/2017","Single Family Residential","2435 Lyric Ave","Los Angeles","CA",90027,1356700,3,2,1498,4679,1926,1084,34.1051905,-118.2762343,94,1,1160,8
"1645",90027,"5/26/2017","Single Family Residential","2435 Lyric Ave","Los Angeles","CA",90027,1356700,3,2,1498,4679,1926,1084,34.1051905,-118.2762343,94,1,1160,8
"1646",90027,"5/26/2017","Single Family Residential","2435 Lyric Ave","Los Angeles","CA",90027,1356700,3,2,1498,4679,1926,1084,34.1051905,-118.2762343,94,1,1160,8
"1647",90027,"11/7/2017","Single Family Residential","1901 Hollyvista Ave","Los Angeles","CA",90027,1851900,3,2.5,2519,4826,2016,919,34.103222,-118.2768487,4,1,1160,8
"1648",90027,"11/7/2017","Single Family Residential","1901 Hollyvista Ave","Los Angeles","CA",90027,1851900,3,2.5,2519,4826,2016,919,34.103222,-118.2768487,4,1,1160,8
"1649",90027,"11/7/2017","Single Family Residential","1901 Hollyvista Ave","Los Angeles","CA",90027,1851900,3,2.5,2519,4826,2016,919,34.103222,-118.2768487,4,1,1160,8
"1650",90027,"11/2/2017","Single Family Residential","1929 N New Hampshire Ave","Los Angeles","CA",90027,1214600,3,2,1580,6501,1922,924,34.1062561,-118.2932009,98,1,1160,8
"1651",90027,"11/2/2017","Single Family Residential","1929 N New Hampshire Ave","Los Angeles","CA",90027,1214600,3,2,1580,6501,1922,924,34.1062561,-118.2932009,98,1,1160,8
"1652",90027,"11/2/2017","Single Family Residential","1929 N New Hampshire Ave","Los Angeles","CA",90027,1214600,3,2,1580,6501,1922,924,34.1062561,-118.2932009,98,1,1160,8
"1653",90027,"9/14/2017","Single Family Residential","4840 Glencairn Rd","Los Angeles","CA",90027,1542700,3,4,2357,10890,1966,973,34.1140396,-118.2958031,54,1,1160,8
"1654",90027,"9/14/2017","Single Family Residential","4840 Glencairn Rd","Los Angeles","CA",90027,1542700,3,4,2357,10890,1966,973,34.1140396,-118.2958031,54,1,1160,8
"1655",90027,"9/14/2017","Single Family Residential","4840 Glencairn Rd","Los Angeles","CA",90027,1542700,3,4,2357,10890,1966,973,34.1140396,-118.2958031,54,1,1160,8
"1656",90027,"5/8/2018","Single Family Residential","4791 Bonvue Ave","Los Angeles","CA",90027,2716500,3,2,1701,13945,1965,737,34.1135861,-118.2947537,55,1,1160,8
"1657",90027,"5/8/2018","Single Family Residential","4791 Bonvue Ave","Los Angeles","CA",90027,2716500,3,2,1701,13945,1965,737,34.1135861,-118.2947537,55,1,1160,8
"1658",90027,"5/8/2018","Single Family Residential","4791 Bonvue Ave","Los Angeles","CA",90027,2716500,3,2,1701,13945,1965,737,34.1135861,-118.2947537,55,1,1160,8
"1659",90027,"7/30/2019","Single Family Residential","5160 De Longpre Ave","Los Angeles","CA",90027,901800,2,1.75,1350,4999,1921,289,34.0964341,-118.3026023,99,1,1160,8
"1660",90027,"7/30/2019","Single Family Residential","5160 De Longpre Ave","Los Angeles","CA",90027,901800,2,1.75,1350,4999,1921,289,34.0964341,-118.3026023,99,1,1160,8
"1661",90027,"7/30/2019","Single Family Residential","5160 De Longpre Ave","Los Angeles","CA",90027,901800,2,1.75,1350,4999,1921,289,34.0964341,-118.3026023,99,1,1160,8
"1662",90027,"7/12/2017","Multi-Family (2-4 Unit)","1543 N Kenmore Ave","Los Angeles","CA",90027,1437200,3,2.5,2255,6758,1908,1037,34.0994689,-118.2975149,112,1,1160,8
"1663",90027,"7/12/2017","Multi-Family (2-4 Unit)","1543 N Kenmore Ave","Los Angeles","CA",90027,1437200,3,2.5,2255,6758,1908,1037,34.0994689,-118.2975149,112,1,1160,8
"1664",90027,"7/12/2017","Multi-Family (2-4 Unit)","1543 N Kenmore Ave","Los Angeles","CA",90027,1437200,3,2.5,2255,6758,1908,1037,34.0994689,-118.2975149,112,1,1160,8
"1665",90027,"3/12/2019","Single Family Residential","3927 Melbourne Ave","Los Angeles","CA",90027,1552100,2,2,1472,4710,1955,429,34.1036742,-118.2784026,65,1,1160,8
"1666",90027,"3/12/2019","Single Family Residential","3927 Melbourne Ave","Los Angeles","CA",90027,1552100,2,2,1472,4710,1955,429,34.1036742,-118.2784026,65,1,1160,8
"1667",90027,"3/12/2019","Single Family Residential","3927 Melbourne Ave","Los Angeles","CA",90027,1552100,2,2,1472,4710,1955,429,34.1036742,-118.2784026,65,1,1160,8
"1668",90027,"6/13/2018","Single Family Residential","2311 St George St","Los Angeles","CA",90027,1552400,3,1.75,2222,7304,1936,701,34.1058459,-118.278844,84,1,1160,8
"1669",90027,"6/13/2018","Single Family Residential","2311 St George St","Los Angeles","CA",90027,1552400,3,1.75,2222,7304,1936,701,34.1058459,-118.278844,84,1,1160,8
"1670",90027,"6/13/2018","Single Family Residential","2311 St George St","Los Angeles","CA",90027,1552400,3,1.75,2222,7304,1936,701,34.1058459,-118.278844,84,1,1160,8
"1671",90027,"9/28/2018","Single Family Residential","2021 N Oxford Ave","Los Angeles","CA",90027,1772600,3,2,2170,8108,1922,594,34.1073984,-118.3085029,98,1,1160,8
"1672",90027,"9/28/2018","Single Family Residential","2021 N Oxford Ave","Los Angeles","CA",90027,1772600,3,2,2170,8108,1922,594,34.1073984,-118.3085029,98,1,1160,8
"1673",90027,"9/28/2018","Single Family Residential","2021 N Oxford Ave","Los Angeles","CA",90027,1772600,3,2,2170,8108,1922,594,34.1073984,-118.3085029,98,1,1160,8
"1674",90027,"9/7/2018","Single Family Residential","2009 N Serrano Ave","Los Angeles","CA",90027,2378000,3,3,2228,8220,1926,615,34.107079,-118.3074216,94,1,1160,8
"1675",90027,"9/7/2018","Single Family Residential","2009 N Serrano Ave","Los Angeles","CA",90027,2378000,3,3,2228,8220,1926,615,34.107079,-118.3074216,94,1,1160,8
"1676",90027,"9/7/2018","Single Family Residential","2009 N Serrano Ave","Los Angeles","CA",90027,2378000,3,3,2228,8220,1926,615,34.107079,-118.3074216,94,1,1160,8
"1677",90027,"7/10/2018","Single Family Residential","4615 Finley Ave #2","Los Feliz","CA",90027,418800,1,1,732,8042,1958,674,34.1079509,-118.2909071,62,1,1160,8
"1678",90027,"7/10/2018","Single Family Residential","4615 Finley Ave #2","Los Feliz","CA",90027,418800,1,1,732,8042,1958,674,34.1079509,-118.2909071,62,1,1160,8
"1679",90027,"7/10/2018","Single Family Residential","4615 Finley Ave #2","Los Feliz","CA",90027,418800,1,1,732,8042,1958,674,34.1079509,-118.2909071,62,1,1160,8
"1680",90027,"6/10/2019","Single Family Residential","1980 Cummings Dr","Los Angeles","CA",90027,3184600,3,2,2106,12897,1958,339,34.1073113,-118.3013324,62,1,1160,8
"1681",90027,"6/10/2019","Single Family Residential","1980 Cummings Dr","Los Angeles","CA",90027,3184600,3,2,2106,12897,1958,339,34.1073113,-118.3013324,62,1,1160,8
"1682",90027,"6/10/2019","Single Family Residential","1980 Cummings Dr","Los Angeles","CA",90027,3184600,3,2,2106,12897,1958,339,34.1073113,-118.3013324,62,1,1160,8
"1683",90027,"3/23/2018","Single Family Residential","2162 Lyric Ave","Los Angeles","CA",90027,1593500,3,4,1920,3512,1948,783,34.1003809,-118.273972,72,1,1160,8
"1684",90027,"3/23/2018","Single Family Residential","2162 Lyric Ave","Los Angeles","CA",90027,1593500,3,4,1920,3512,1948,783,34.1003809,-118.273972,72,1,1160,8
"1685",90027,"3/23/2018","Single Family Residential","2162 Lyric Ave","Los Angeles","CA",90027,1593500,3,4,1920,3512,1948,783,34.1003809,-118.273972,72,1,1160,8
"1686",90027,"4/10/2020","Single Family Residential","2451 Claremont Ave","Los Feliz","CA",90027,1375000,3,3,1807,3735,2014,34,34.1042668,-118.2747485,6,1,1160,8
"1687",90027,"4/10/2020","Single Family Residential","2451 Claremont Ave","Los Feliz","CA",90027,1375000,3,3,1807,3735,2014,34,34.1042668,-118.2747485,6,1,1160,8
"1688",90027,"4/10/2020","Single Family Residential","2451 Claremont Ave","Los Feliz","CA",90027,1375000,3,3,1807,3735,2014,34,34.1042668,-118.2747485,6,1,1160,8
"1689",90027,"11/21/2019","Single Family Residential","3764 Tracy St","Los Angeles","CA",90027,1326500,3,1.75,1312,5430,1950,175,34.1053355,-118.2751139,70,1,1160,8
"1690",90027,"11/21/2019","Single Family Residential","3764 Tracy St","Los Angeles","CA",90027,1326500,3,1.75,1312,5430,1950,175,34.1053355,-118.2751139,70,1,1160,8
"1691",90027,"11/21/2019","Single Family Residential","3764 Tracy St","Los Angeles","CA",90027,1326500,3,1.75,1312,5430,1950,175,34.1053355,-118.2751139,70,1,1160,8
"1692",90027,"7/9/2017","Single Family Residential","3824 Carnavon Way","Los Angeles","CA",90027,2348700,3,3.25,2505,6607,1951,1040,34.1187971,-118.2772607,69,1,1160,8
"1693",90027,"7/9/2017","Single Family Residential","3824 Carnavon Way","Los Angeles","CA",90027,2348700,3,3.25,2505,6607,1951,1040,34.1187971,-118.2772607,69,1,1160,8
"1694",90027,"7/9/2017","Single Family Residential","3824 Carnavon Way","Los Angeles","CA",90027,2348700,3,3.25,2505,6607,1951,1040,34.1187971,-118.2772607,69,1,1160,8
"1695",90027,"6/20/2017","Single Family Residential","1939 N Edgemont St","Los Angeles","CA",90027,1521100,3,1.75,2724,6885,1940,1059,34.1065442,-118.2963997,80,1,1160,8
"1696",90027,"6/20/2017","Single Family Residential","1939 N Edgemont St","Los Angeles","CA",90027,1521100,3,1.75,2724,6885,1940,1059,34.1065442,-118.2963997,80,1,1160,8
"1697",90027,"6/20/2017","Single Family Residential","1939 N Edgemont St","Los Angeles","CA",90027,1521100,3,1.75,2724,6885,1940,1059,34.1065442,-118.2963997,80,1,1160,8
"1698",90027,"6/28/2017","Single Family Residential","1841 N Alexandria Ave","Los Angeles","CA",90027,1508800,3,3.5,2162,2005,2015,1051,34.1047629,-118.2987262,5,1,1160,8
